Cell line Name,Model ID, COSMIC ID, TCGA Classfication, Tissue,Tissue sub-type, Datasets, number of drugs
"RERF-LC-Sq1","SIDM00354","1298538","LUSC","lung","lung_NSCLC_squamous_cell_carcinoma","GDSC1","350"
"RERF-LC-Sq1","SIDM00354","1298538","LUSC","lung","lung_NSCLC_squamous_cell_carcinoma","GDSC2","280"
"RF-48","SIDM01092","909697","STAD","digestive_system","stomach","GDSC1","387"
"RF-48","SIDM01092","909697","STAD","digestive_system","stomach","GDSC2","272"
"RH-1","SIDM00427","971773","UNCLASSIFIED","soft_tissue","rhabdomyosarcoma","GDSC1","392"
"RH-1","SIDM00427","971773","UNCLASSIFIED","soft_tissue","rhabdomyosarcoma","GDSC2","281"
"RH-18","SIDM00454","971774","UNCLASSIFIED","soft_tissue","rhabdomyosarcoma","GDSC1","233"
"RH-18","SIDM00454","971774","UNCLASSIFIED","soft_tissue","rhabdomyosarcoma","GDSC2","12"
"RH-41","SIDM00426","1240210","UNCLASSIFIED","soft_tissue","rhabdomyosarcoma","GDSC1","339"
"RH-41","SIDM00426","1240210","UNCLASSIFIED","soft_tissue","rhabdomyosarcoma","GDSC2","281"
"RKN","SIDM00353","1298539","UNCLASSIFIED","urogenital_system","ovary","GDSC1","351"
"RKN","SIDM00353","1298539","UNCLASSIFIED","urogenital_system","ovary","GDSC2","281"
"RKO","SIDM01090","909698","COREAD","digestive_system","large_intestine","GDSC1","391"
"RKO","SIDM01090","909698","COREAD","digestive_system","large_intestine","GDSC2","282"
"RL","SIDM01089","910861","DLBC","blood","B_cell_lymphoma","GDSC1","395"
"RL","SIDM01089","910861","DLBC","blood","B_cell_lymphoma","GDSC2","178"
"RL95-2","SIDM01088","930082","UNCLASSIFIED","urogenital_system","endometrium","GDSC1","343"
"RL95-2","SIDM01088","930082","UNCLASSIFIED","urogenital_system","endometrium","GDSC2","280"
"RMG-I","SIDM00352","909699","UNCLASSIFIED","urogenital_system","ovary","GDSC1","339"
"RMG-I","SIDM00352","909699","UNCLASSIFIED","urogenital_system","ovary","GDSC2","170"
"RO82-W-1","SIDM00218","930083","THCA","thyroid","thyroid","GDSC1","344"
"RO82-W-1","SIDM00218","930083","THCA","thyroid","thyroid","GDSC2","282"
"ROS-50","SIDM00415","1331025","UNCLASSIFIED","blood","B_cell_leukemia","GDSC1","388"
"ROS-50","SIDM00415","1331025","UNCLASSIFIED","blood","B_cell_leukemia","GDSC2","180"
"RPMI-6666","SIDM00813","909701","UNCLASSIFIED","blood","Hodgkin_lymphoma","GDSC1","386"
"RPMI-6666","SIDM00813","909701","UNCLASSIFIED","blood","Hodgkin_lymphoma","GDSC2","280"
"RPMI-7951","SIDM01087","910903","SKCM","skin","melanoma","GDSC1","321"
"RPMI-7951","SIDM01087","910903","SKCM","skin","melanoma","GDSC2","281"
"RPMI-8226","SIDM00087","905964","MM","blood","myeloma","GDSC1","387"
"RPMI-8226","SIDM00087","905964","MM","blood","myeloma","GDSC2","281"
"RPMI-8402","SIDM00403","909702","ALL","blood","lymphoblastic_T_cell_leukaemia","GDSC1","394"
"RPMI-8402","SIDM00403","909702","ALL","blood","lymphoblastic_T_cell_leukaemia","GDSC2","169"
"RPMI-8866","SIDM00482","910544","LCML","blood","chronic_myeloid_leukaemia","GDSC1","375"
"RPMI-8866","SIDM00482","910544","LCML","blood","chronic_myeloid_leukaemia","GDSC2","229"
"RS4-11","SIDM01086","909703","ALL","blood","leukemia","GDSC1","394"
"RS4-11","SIDM01086","909703","ALL","blood","leukemia","GDSC2","280"
"RT-112","SIDM00402","909704","BLCA","urogenital_system","bladder","GDSC1","345"
"RT-112","SIDM00402","909704","BLCA","urogenital_system","bladder","GDSC2","282"
"RT4","SIDM01085","687455","BLCA","urogenital_system","bladder","GDSC1","349"
"RT4","SIDM01085","687455","BLCA","urogenital_system","bladder","GDSC2","281"
"RVH-421","SIDM00401","909706","SKCM","skin","melanoma","GDSC1","352"
"RVH-421","SIDM00401","909706","SKCM","skin","melanoma","GDSC2","184"
"RXF393","SIDM00086","905978","KIRC","kidney","kidney","GDSC1","393"
"RXF393","SIDM00086","905978","KIRC","kidney","kidney","GDSC2","257"
"Raji","SIDM00844","909262","UNCLASSIFIED","blood","Burkitt_lymphoma","GDSC1","388"
"Raji","SIDM00844","909262","UNCLASSIFIED","blood","Burkitt_lymphoma","GDSC2","281"
"Ramos-2G6-4C10","SIDM01247","910401","UNCLASSIFIED","blood","Burkitt_lymphoma","GDSC1","387"
"Ramos-2G6-4C10","SIDM01247","910401","UNCLASSIFIED","blood","Burkitt_lymphoma","GDSC2","278"
"SAS","SIDM00351","909708","HNSC","aero_digestive_tract","head_and_neck","GDSC1","345"
"SAS","SIDM00351","909708","HNSC","aero_digestive_tract","head_and_neck","GDSC2","282"
"SAT","SIDM00350","1299050","HNSC","aero_digestive_tract","head_and_neck","GDSC1","313"
"SAT","SIDM00350","1299050","HNSC","aero_digestive_tract","head_and_neck","GDSC2","281"
"SBC-1","SIDM00365","713885","SCLC","lung","lung_small_cell_carcinoma","GDSC1","393"
"SBC-1","SIDM00365","713885","SCLC","lung","lung_small_cell_carcinoma","GDSC2","179"
"SBC-3","SIDM00367","753610","SCLC","lung","lung_small_cell_carcinoma","GDSC1","351"
"SBC-3","SIDM00367","753610","SCLC","lung","lung_small_cell_carcinoma","GDSC2","281"
"SBC-5","SIDM00368","713880","SCLC","lung","lung_small_cell_carcinoma","GDSC1","344"
"SBC-5","SIDM00368","713880","SCLC","lung","lung_small_cell_carcinoma","GDSC2","281"
"SC-1","SIDM00400","1331030","","blood","B_cell_lymphoma","GDSC1","361"
"SCC-15","SIDM01083","910911","HNSC","aero_digestive_tract","head_and_neck","GDSC1","390"
"SCC-15","SIDM01083","910911","HNSC","aero_digestive_tract","head_and_neck","GDSC2","281"
"SCC-25","SIDM01082","910701","HNSC","aero_digestive_tract","head_and_neck","GDSC1","347"
"SCC-25","SIDM01082","910701","HNSC","aero_digestive_tract","head_and_neck","GDSC2","180"
"SCC-3","SIDM00384","910930","DLBC","blood","B_cell_lymphoma","GDSC1","216"
"SCC-3","SIDM00384","910930","DLBC","blood","B_cell_lymphoma","GDSC2","281"
"SCC-4","SIDM01081","910904","HNSC","aero_digestive_tract","head_and_neck","GDSC1","327"
"SCC-4","SIDM01081","910904","HNSC","aero_digestive_tract","head_and_neck","GDSC2","281"
"SCC-9","SIDM01080","909709","HNSC","aero_digestive_tract","head_and_neck","GDSC1","342"
"SCC-9","SIDM01080","909709","HNSC","aero_digestive_tract","head_and_neck","GDSC2","282"
"SCC90","SIDM00399","1299052","HNSC","aero_digestive_tract","head_and_neck","GDSC1","235"
"SCC90","SIDM00399","1299052","HNSC","aero_digestive_tract","head_and_neck","GDSC2","281"
"SCH","SIDM00383","909711","UNCLASSIFIED","digestive_system","stomach","GDSC1","378"
"SCH","SIDM00383","909711","UNCLASSIFIED","digestive_system","stomach","GDSC2","180"
"SF126","SIDM00382","909712","GBM","nervous_system","glioma","GDSC1","391"
"SF126","SIDM00382","909712","GBM","nervous_system","glioma","GDSC2","179"
"SF268","SIDM00085","905986","GBM","nervous_system","glioma","GDSC1","394"
"SF268","SIDM00085","905986","GBM","nervous_system","glioma","GDSC2","281"
"SF295","SIDM00084","905985","GBM","nervous_system","glioma","GDSC1","352"
"SF295","SIDM00084","905985","GBM","nervous_system","glioma","GDSC2","180"
"SF539","SIDM00083","905984","LGG","nervous_system","glioma","GDSC1","385"
"SF539","SIDM00083","905984","LGG","nervous_system","glioma","GDSC2","281"
"SH-4","SIDM01079","909713","SKCM","skin","melanoma","GDSC1","394"
"SH-4","SIDM01079","909713","SKCM","skin","melanoma","GDSC2","282"
"SHP-77","SIDM01078","724872","SCLC","lung","lung_small_cell_carcinoma","GDSC1","394"
"SHP-77","SIDM01078","724872","SCLC","lung","lung_small_cell_carcinoma","GDSC2","281"
"SIG-M5","SIDM00396","909715","LAML","blood","acute_myeloid_leukaemia","GDSC1","215"
"SIG-M5","SIDM00396","909715","LAML","blood","acute_myeloid_leukaemia","GDSC2","176"
"SIMA","SIDM00395","753620","NB","nervous_system","neuroblastoma","GDSC1","393"
"SIMA","SIDM00395","753620","NB","nervous_system","neuroblastoma","GDSC2","272"
"SISO","SIDM00394","1240212","CESC","urogenital_system","cervix","GDSC1","341"
"SISO","SIDM00394","1240212","CESC","urogenital_system","cervix","GDSC2","281"
"SJRH30","SIDM01095","909716","UNCLASSIFIED","soft_tissue","rhabdomyosarcoma","GDSC1","349"
"SJRH30","SIDM01095","909716","UNCLASSIFIED","soft_tissue","rhabdomyosarcoma","GDSC2","281"
"SJSA-1","SIDM01112","909717","UNCLASSIFIED","bone","bone_other","GDSC1","393"
"SJSA-1","SIDM01112","909717","UNCLASSIFIED","bone","bone_other","GDSC2","170"
"SK-CO-1","SIDM01096","909718","COREAD","digestive_system","large_intestine","GDSC1","174"
"SK-CO-1","SIDM01096","909718","COREAD","digestive_system","large_intestine","GDSC2","283"
"SK-ES-1","SIDM01111","684072","UNCLASSIFIED","bone","ewings_sarcoma","GDSC1","388"
"SK-ES-1","SIDM01111","684072","UNCLASSIFIED","bone","ewings_sarcoma","GDSC2","281"
"SK-GT-2","SIDM00393","1503364","STAD","digestive_system","stomach","GDSC1","174"
"SK-GT-2","SIDM00393","1503364","STAD","digestive_system","stomach","GDSC2","281"
"SK-GT-4","SIDM00483","1503365","ESCA","aero_digestive_tract","oesophagus","GDSC1","307"
"SK-GT-4","SIDM00483","1503365","ESCA","aero_digestive_tract","oesophagus","GDSC2","281"
"SK-HEP-1","SIDM01110","909719","LIHC","digestive_system","liver","GDSC1","342"
"SK-HEP-1","SIDM01110","909719","LIHC","digestive_system","liver","GDSC2","281"
"SK-LMS-1","SIDM01109","909720","UNCLASSIFIED","soft_tissue","soft_tissue_other","GDSC1","393"
"SK-LMS-1","SIDM01109","909720","UNCLASSIFIED","soft_tissue","soft_tissue_other","GDSC2","282"
"SK-LU-1","SIDM01108","909721","LUAD","lung","lung_NSCLC_adenocarcinoma","GDSC1","354"
"SK-LU-1","SIDM01108","909721","LUAD","lung","lung_NSCLC_adenocarcinoma","GDSC2","250"
"SK-MEL-1","SIDM01107","909723","SKCM","skin","melanoma","GDSC1","395"
"SK-MEL-1","SIDM01107","909723","SKCM","skin","melanoma","GDSC2","170"
"SK-MEL-2","SIDM00082","905955","SKCM","skin","melanoma","GDSC1","403"
"SK-MEL-2","SIDM00082","905955","SKCM","skin","melanoma","GDSC2","271"
"SK-MEL-24","SIDM01106","909725","SKCM","skin","melanoma","GDSC1","340"
"SK-MEL-24","SIDM01106","909725","SKCM","skin","melanoma","GDSC2","282"
"SK-MEL-28","SIDM00081","905954","SKCM","skin","melanoma","GDSC1","348"
"SK-MEL-28","SIDM00081","905954","SKCM","skin","melanoma","GDSC2","180"
"SK-MEL-3","SIDM01105","909724","SKCM","skin","melanoma","GDSC1","349"
"SK-MEL-3","SIDM01105","909724","SKCM","skin","melanoma","GDSC2","179"
"SK-MEL-30","SIDM00392","909726","SKCM","skin","melanoma","GDSC1","341"
"SK-MEL-30","SIDM00392","909726","SKCM","skin","melanoma","GDSC2","179"
"SK-MEL-31","SIDM01104","909727","SKCM","skin","melanoma","GDSC1","169"
"SK-MEL-31","SIDM01104","909727","SKCM","skin","melanoma","GDSC2","180"
"SK-MEL-5","SIDM00080","905956","SKCM","skin","melanoma","GDSC1","344"
"SK-MEL-5","SIDM00080","905956","SKCM","skin","melanoma","GDSC2","257"
"SK-MES-1","SIDM01103","909728","LUSC","lung","lung_NSCLC_squamous_cell_carcinoma","GDSC1","353"
"SK-MES-1","SIDM01103","909728","LUSC","lung","lung_NSCLC_squamous_cell_carcinoma","GDSC2","281"
"SK-MG-1","SIDM00379","909729","GBM","nervous_system","glioma","GDSC1","346"
"SK-MG-1","SIDM00379","909729","GBM","nervous_system","glioma","GDSC2","281"
"SK-MM-2","SIDM00391","753612","MM","blood","myeloma","GDSC1","383"
"SK-MM-2","SIDM00391","753612","MM","blood","myeloma","GDSC2","281"
"SK-N-AS","SIDM01101","724828","NB","nervous_system","neuroblastoma","GDSC1","337"
"SK-N-AS","SIDM01101","724828","NB","nervous_system","neuroblastoma","GDSC2","282"
"SK-N-DZ","SIDM01100","688086","NB","nervous_system","neuroblastoma","GDSC1","389"
"SK-N-DZ","SIDM01100","688086","NB","nervous_system","neuroblastoma","GDSC2","280"
"SK-N-FI","SIDM01099","688087","NB","nervous_system","neuroblastoma","GDSC1","386"
"SK-N-FI","SIDM01099","688087","NB","nervous_system","neuroblastoma","GDSC2","170"
"SK-N-SH","SIDM01098","717431","NB","nervous_system","neuroblastoma","GDSC1","352"
"SK-N-SH","SIDM01098","717431","NB","nervous_system","neuroblastoma","GDSC2","170"
"SK-OV-3","SIDM00079","905959","OV","urogenital_system","ovary","GDSC1","345"
"SK-OV-3","SIDM00079","905959","OV","urogenital_system","ovary","GDSC2","282"
"SK-PN-DW","SIDM01097","909731","UNCLASSIFIED","bone","ewings_sarcoma","GDSC1","381"
"SK-PN-DW","SIDM01097","909731","UNCLASSIFIED","bone","ewings_sarcoma","GDSC2","280"
"SK-UT-1","SIDM01113","909732","UNCLASSIFIED","soft_tissue","soft_tissue_other","GDSC1","375"
"SK-UT-1","SIDM01113","909732","UNCLASSIFIED","soft_tissue","soft_tissue_other","GDSC2","282"
"SKG-IIIa","SIDM00381","930298","CESC","urogenital_system","cervix","GDSC1","345"
"SKG-IIIa","SIDM00381","930298","CESC","urogenital_system","cervix","GDSC2","282"
"SKM-1","SIDM00380","909722","UNCLASSIFIED","blood","haematopoietic_neoplasm_other","GDSC1","269"
"SKM-1","SIDM00380","909722","UNCLASSIFIED","blood","haematopoietic_neoplasm_other","GDSC2","257"
"SKN","SIDM00377","1240215","UNCLASSIFIED","urogenital_system","uterus","GDSC1","349"
"SKN","SIDM00377","1240215","UNCLASSIFIED","urogenital_system","uterus","GDSC2","282"
"SKN-3","SIDM00375","1299059","HNSC","aero_digestive_tract","head_and_neck","GDSC1","343"
"SKN-3","SIDM00375","1299059","HNSC","aero_digestive_tract","head_and_neck","GDSC2","280"
"SLVL","SIDM00374","1331032","DLBC","blood","B_cell_lymphoma","GDSC1","394"
"SLVL","SIDM00374","1331032","DLBC","blood","B_cell_lymphoma","GDSC2","282"
"SN12C","SIDM00094","905979","KIRC","kidney","kidney","GDSC1","347"
"SN12C","SIDM00094","905979","KIRC","kidney","kidney","GDSC2","282"
"SNB75","SIDM00095","905982","GBM","nervous_system","glioma","GDSC1","394"
"SNB75","SIDM00095","905982","GBM","nervous_system","glioma","GDSC2","180"
"SNG-M","SIDM00373","909735","UCEC","urogenital_system","endometrium","GDSC1","344"
"SNG-M","SIDM00373","909735","UCEC","urogenital_system","endometrium","GDSC2","281"
"SNU-1","SIDM01146","908444","STAD","digestive_system","stomach","GDSC1","385"
"SNU-1","SIDM01146","908444","STAD","digestive_system","stomach","GDSC2","280"
"SNU-1040","SIDM00217","1659823","COREAD","digestive_system","large_intestine","GDSC1","234"
"SNU-1040","SIDM00217","1659823","COREAD","digestive_system","large_intestine","GDSC2","150"
"SNU-16","SIDM01145","908446","STAD","digestive_system","stomach","GDSC1","386"
"SNU-16","SIDM01145","908446","STAD","digestive_system","stomach","GDSC2","155"
"SNU-175","SIDM00216","1659928","COREAD","digestive_system","large_intestine","GDSC1","134"
"SNU-175","SIDM00216","1659928","COREAD","digestive_system","large_intestine","GDSC2","282"
"SNU-283","SIDM00215","1659929","","","","GDSC2","180"
"SNU-387","SIDM01180","909736","LIHC","digestive_system","liver","GDSC1","342"
"SNU-387","SIDM01180","909736","LIHC","digestive_system","liver","GDSC2","280"
"SNU-398","SIDM01181","1240217","LIHC","digestive_system","liver","GDSC1","342"
"SNU-398","SIDM01181","1240217","LIHC","digestive_system","liver","GDSC2","281"
"SNU-407","SIDM00214","1660034","COREAD","digestive_system","large_intestine","GDSC1","308"
"SNU-407","SIDM00214","1660034","COREAD","digestive_system","large_intestine","GDSC2","273"
"SNU-423","SIDM01199","909737","LIHC","digestive_system","liver","GDSC1","342"
"SNU-423","SIDM01199","909737","LIHC","digestive_system","liver","GDSC2","282"
"SNU-449","SIDM01194","909738","LIHC","digestive_system","liver","GDSC1","347"
"SNU-449","SIDM01194","909738","LIHC","digestive_system","liver","GDSC2","281"
"SNU-475","SIDM01196","909739","LIHC","digestive_system","liver","GDSC1","177"
"SNU-5","SIDM01144","908445","STAD","digestive_system","stomach","GDSC1","394"
"SNU-5","SIDM01144","908445","STAD","digestive_system","stomach","GDSC2","281"
"SNU-61","SIDM00194","1660035","COREAD","digestive_system","large_intestine","GDSC1","303"
"SNU-61","SIDM00194","1660035","COREAD","digestive_system","large_intestine","GDSC2","258"
"SNU-81","SIDM00193","1660036","COREAD","digestive_system","large_intestine","GDSC1","308"
"SNU-81","SIDM00193","1660036","COREAD","digestive_system","large_intestine","GDSC2","258"
"SNU-C1","SIDM01197","910905","COREAD","digestive_system","large_intestine","GDSC1","398"
"SNU-C1","SIDM01197","910905","COREAD","digestive_system","large_intestine","GDSC2","283"
"SNU-C2B","SIDM00781","909740","COREAD","digestive_system","large_intestine","GDSC1","373"
"SNU-C2B","SIDM00781","909740","COREAD","digestive_system","large_intestine","GDSC2","284"
"SNU-C5","SIDM00498","1674021","COREAD","digestive_system","large_intestine","GDSC1","309"
"SNU-C5","SIDM00498","1674021","COREAD","digestive_system","large_intestine","GDSC2","282"
"SR","SIDM00096","905965","UNCLASSIFIED","blood","lymphoid_neoplasm_other","GDSC1","391"
"SR","SIDM00096","905965","UNCLASSIFIED","blood","lymphoid_neoplasm_other","GDSC2","279"
"ST486","SIDM01198","910906","UNCLASSIFIED","blood","Burkitt_lymphoma","GDSC1","387"
"ST486","SIDM01198","910906","UNCLASSIFIED","blood","Burkitt_lymphoma","GDSC2","258"
"STS-0421","SIDM00041","1299061","UNCLASSIFIED","soft_tissue","soft_tissue_other","GDSC1","235"
"STS-0421","SIDM00041","1299061","UNCLASSIFIED","soft_tissue","soft_tissue_other","GDSC2","178"
"SU-DHL-1","SIDM00390","909742","UNCLASSIFIED","blood","anaplastic_large_cell_lymphoma","GDSC1","209"
"SU-DHL-1","SIDM00390","909742","UNCLASSIFIED","blood","anaplastic_large_cell_lymphoma","GDSC2","170"
"SU-DHL-10","SIDM00389","1331033","DLBC","blood","B_cell_lymphoma","GDSC1","297"
"SU-DHL-10","SIDM00389","1331033","DLBC","blood","B_cell_lymphoma","GDSC2","281"
"SU-DHL-16","SIDM00404","1331034","DLBC","blood","B_cell_lymphoma","GDSC1","385"
"SU-DHL-16","SIDM00404","1331034","DLBC","blood","B_cell_lymphoma","GDSC2","180"
"SU-DHL-4","SIDM00405","1331035","DLBC","blood","B_cell_lymphoma","GDSC1","388"
"SU-DHL-4","SIDM00405","1331035","DLBC","blood","B_cell_lymphoma","GDSC2","178"
"SU-DHL-5","SIDM00406","1331036","DLBC","blood","B_cell_lymphoma","GDSC1","338"
"SU-DHL-5","SIDM00406","1331036","DLBC","blood","B_cell_lymphoma","GDSC2","279"
"SU-DHL-6","SIDM00407","1331037","DLBC","blood","B_cell_lymphoma","GDSC1","387"
"SU-DHL-6","SIDM00407","1331037","DLBC","blood","B_cell_lymphoma","GDSC2","277"
"SU-DHL-8","SIDM00423","1331038","DLBC","blood","B_cell_lymphoma","GDSC1","364"
"SU-DHL-8","SIDM00423","1331038","DLBC","blood","B_cell_lymphoma","GDSC2","279"
"SU8686","SIDM01188","1240218","PAAD","pancreas","pancreas","GDSC1","344"
"SU8686","SIDM01188","1240218","PAAD","pancreas","pancreas","GDSC2","281"
"SUIT-2","SIDM00371","1240219","PAAD","pancreas","pancreas","GDSC1","347"
"SUIT-2","SIDM00371","1240219","PAAD","pancreas","pancreas","GDSC2","281"
"SUP-B15","SIDM01176","1247871","ALL","blood","lymphoblastic_leukemia","GDSC1","286"
"SUP-B15","SIDM01176","1247871","ALL","blood","lymphoblastic_leukemia","GDSC2","278"
"SUP-B8","SIDM01177","910209","UNCLASSIFIED","blood","B_cell_leukemia","GDSC1","166"
"SUP-B8","SIDM01177","910209","UNCLASSIFIED","blood","B_cell_leukemia","GDSC2","179"
"SUP-HD1","SIDM00422","1331039","UNCLASSIFIED","blood","Hodgkin_lymphoma","GDSC1","387"
"SUP-HD1","SIDM00422","1331039","UNCLASSIFIED","blood","Hodgkin_lymphoma","GDSC2","281"
"SUP-M2","SIDM00421","1331040","UNCLASSIFIED","blood","anaplastic_large_cell_lymphoma","GDSC1","380"
"SUP-M2","SIDM00421","1331040","UNCLASSIFIED","blood","anaplastic_large_cell_lymphoma","GDSC2","280"
"SUP-T1","SIDM01154","909743","ALL","blood","lymphoblastic_T_cell_leukaemia","GDSC1","387"
"SUP-T1","SIDM01154","909743","ALL","blood","lymphoblastic_T_cell_leukaemia","GDSC2","282"
"SW1088","SIDM01155","909745","GBM","nervous_system","glioma","GDSC1","347"
"SW1088","SIDM01155","909745","GBM","nervous_system","glioma","GDSC2","281"
"SW1116","SIDM00835","909746","COREAD","digestive_system","large_intestine","GDSC1","304"
"SW1116","SIDM00835","909746","COREAD","digestive_system","large_intestine","GDSC2","283"
"SW1271","SIDM01156","1299062","SCLC","lung","lung_small_cell_carcinoma","GDSC1","350"
"SW1271","SIDM01156","1299062","SCLC","lung","lung_small_cell_carcinoma","GDSC2","282"
"SW13","SIDM00814","909744","ACC","kidney","adrenal_gland","GDSC1","340"
"SW13","SIDM00814","909744","ACC","kidney","adrenal_gland","GDSC2","281"
"SW1417","SIDM00812","909747","COREAD","digestive_system","large_intestine","GDSC1","347"
"SW1417","SIDM00812","909747","COREAD","digestive_system","large_intestine","GDSC2","283"
"SW1463","SIDM00834","909748","COREAD","digestive_system","large_intestine","GDSC1","345"
"SW1463","SIDM00834","909748","COREAD","digestive_system","large_intestine","GDSC2","283"
"SW156","SIDM01162","1240220","KIRC","kidney","kidney","GDSC1","342"
"SW156","SIDM01162","1240220","KIRC","kidney","kidney","GDSC2","180"
"SW1573","SIDM01163","724878","LUAD","lung","lung_NSCLC_adenocarcinoma","GDSC1","352"
"SW1573","SIDM01163","724878","LUAD","lung","lung_NSCLC_adenocarcinoma","GDSC2","280"
"SW1710","SIDM00420","909749","BLCA","urogenital_system","bladder","GDSC1","354"
"SW1710","SIDM00420","909749","BLCA","urogenital_system","bladder","GDSC2","282"
"SW1783","SIDM01164","909750","LGG","nervous_system","glioma","GDSC1","341"
"SW1783","SIDM01164","909750","LGG","nervous_system","glioma","GDSC2","170"
"SW1990","SIDM01165","910907","PAAD","pancreas","pancreas","GDSC1","346"
"SW1990","SIDM01165","910907","PAAD","pancreas","pancreas","GDSC2","171"
"SW48","SIDM00837","909751","COREAD","digestive_system","large_intestine","GDSC1","341"
"SW48","SIDM00837","909751","COREAD","digestive_system","large_intestine","GDSC2","271"
"SW620","SIDM00841","905962","COREAD","digestive_system","large_intestine","GDSC1","361"
"SW620","SIDM00841","905962","COREAD","digestive_system","large_intestine","GDSC2","297"
"SW626","SIDM01168","909753","OV","urogenital_system","ovary","GDSC1","348"
"SW626","SIDM01168","909753","OV","urogenital_system","ovary","GDSC2","281"
"SW684","SIDM01175","909754","UNCLASSIFIED","soft_tissue","fibrosarcoma","GDSC1","393"
"SW684","SIDM01175","909754","UNCLASSIFIED","soft_tissue","fibrosarcoma","GDSC2","282"
"SW756","SIDM01174","724839","CESC","urogenital_system","cervix","GDSC1","341"
"SW756","SIDM01174","724839","CESC","urogenital_system","cervix","GDSC2","281"
"SW780","SIDM01160","687457","BLCA","urogenital_system","bladder","GDSC1","346"
"SW780","SIDM01160","687457","BLCA","urogenital_system","bladder","GDSC2","281"
"SW837","SIDM00833","909755","COREAD","digestive_system","large_intestine","GDSC1","342"
"SW837","SIDM00833","909755","COREAD","digestive_system","large_intestine","GDSC2","283"
"SW872","SIDM01159","909756","UNCLASSIFIED","soft_tissue","soft_tissue_other","GDSC1","395"
"SW872","SIDM01159","909756","UNCLASSIFIED","soft_tissue","soft_tissue_other","GDSC2","281"
"SW948","SIDM00832","909757","COREAD","digestive_system","large_intestine","GDSC1","348"
"SW948","SIDM00832","909757","COREAD","digestive_system","large_intestine","GDSC2","281"
"SW954","SIDM01157","924247","UNCLASSIFIED","urogenital_system","urogenital_system_other","GDSC1","361"
"SW954","SIDM01157","924247","UNCLASSIFIED","urogenital_system","urogenital_system_other","GDSC2","180"
"SW962","SIDM01178","909758","UNCLASSIFIED","urogenital_system","urogenital_system_other","GDSC1","388"
"SW962","SIDM01178","909758","UNCLASSIFIED","urogenital_system","urogenital_system_other","GDSC2","180"
"SW982","SIDM01161","909759","UNCLASSIFIED","soft_tissue","soft_tissue_other","GDSC1","375"
"SW982","SIDM01161","909759","UNCLASSIFIED","soft_tissue","soft_tissue_other","GDSC2","282"
"Saos-2","SIDM01084","909707","UNCLASSIFIED","bone","osteosarcoma","GDSC1","345"
"Saos-2","SIDM01084","909707","UNCLASSIFIED","bone","osteosarcoma","GDSC2","282"
"SiHa","SIDM01093","930297","CESC","urogenital_system","cervix","GDSC1","343"
"SiHa","SIDM01093","930297","CESC","urogenital_system","cervix","GDSC2","281"
"T-T","SIDM00322","1299064","ESCA","aero_digestive_tract","oesophagus","GDSC1","345"
"T-T","SIDM00322","1299064","ESCA","aero_digestive_tract","oesophagus","GDSC2","170"
"T24","SIDM01184","724812","BLCA","urogenital_system","bladder","GDSC1","346"
"T24","SIDM01184","724812","BLCA","urogenital_system","bladder","GDSC2","180"
"T47D","SIDM00097","905945","BRCA","breast","breast","GDSC1","345"
"T47D","SIDM00097","905945","BRCA","breast","breast","GDSC2","285"
"T84","SIDM00782","909761","COREAD","digestive_system","large_intestine","GDSC1","350"
"T84","SIDM00782","909761","COREAD","digestive_system","large_intestine","GDSC2","283"
"T98G","SIDM01171","687586","GBM","nervous_system","glioma","GDSC1","345"
"T98G","SIDM01171","687586","GBM","nervous_system","glioma","GDSC2","282"
"TALL-1","SIDM00370","909762","ALL","blood","lymphoblastic_T_cell_leukaemia","GDSC2","180"
"TC-71","SIDM00419","1240221","UNCLASSIFIED","bone","ewings_sarcoma","GDSC1","392"
"TC-71","SIDM00419","1240221","UNCLASSIFIED","bone","ewings_sarcoma","GDSC2","280"
"TC-YIK","SIDM00234","946357","UNCLASSIFIED","urogenital_system","cervix","GDSC1","226"
"TC-YIK","SIDM00234","946357","UNCLASSIFIED","urogenital_system","cervix","GDSC2","270"
"TCCSUP","SIDM01190","687459","BLCA","urogenital_system","bladder","GDSC1","345"
"TCCSUP","SIDM01190","687459","BLCA","urogenital_system","bladder","GDSC2","281"
"TE-1","SIDM00369","753621","ESCA","aero_digestive_tract","oesophagus","GDSC1","395"
"TE-1","SIDM00369","753621","ESCA","aero_digestive_tract","oesophagus","GDSC2","281"
"TE-10","SIDM00349","753622","ESCA","aero_digestive_tract","oesophagus","GDSC1","389"
"TE-10","SIDM00349","753622","ESCA","aero_digestive_tract","oesophagus","GDSC2","184"
"TE-11","SIDM00348","946354","ESCA","aero_digestive_tract","oesophagus","GDSC1","371"
"TE-11","SIDM00348","946354","ESCA","aero_digestive_tract","oesophagus","GDSC2","180"
"TE-12","SIDM00023","946356","ESCA","aero_digestive_tract","oesophagus","GDSC1","395"
"TE-12","SIDM00023","946356","ESCA","aero_digestive_tract","oesophagus","GDSC2","257"
"TE-15","SIDM00249","753614","ESCA","aero_digestive_tract","oesophagus","GDSC1","387"
"TE-15","SIDM00249","753614","ESCA","aero_digestive_tract","oesophagus","GDSC2","231"
"TE-4","SIDM00250","1503371","ESCA","aero_digestive_tract","oesophagus","GDSC1","305"
"TE-4","SIDM00250","1503371","ESCA","aero_digestive_tract","oesophagus","GDSC2","281"
