,Drug_ID,Cell Line_ID,Y
28905,Bortezomib,ACHN,-5.135368
28906,Bortezomib,CCRF-CEM,-6.395993
28907,Bortezomib,SK-MEL-2,-5.506962
28908,Bortezomib,MOLT-4,-5.542365
28909,Bortezomib,SK-OV-3,-3.592172
28910,Bortezomib,COLO-205,-5.078713
28911,Bortezomib,SW620,-4.9494
28912,Bortezomib,RPMI-8226,-5.689698
28913,Bortezomib,SR,-5.537585
28914,Bortezomib,NCI-H322M,-3.521953
28915,Bortezomib,IGROV-1,-4.806811
28916,Bortezomib,OVCAR-5,-3.764232
28917,Bortezomib,HCC2998,-4.883071
28918,Bortezomib,HOP-62,-5.366069
28919,Bortezomib,HOP-92,-4.533248
28920,Bortezomib,LOXIMVI,-5.512483
28921,Bortezomib,M14,-5.338573
28922,Bortezomib,UACC-62,-4.773624
28923,Bortezomib,UACC-257,-4.321084
28924,Bortezomib,SN12C,-2.960527
28925,Bortezomib,TK10,-4.065988
28926,Bortezomib,U251,-4.409325
28927,Bortezomib,SF539,-5.642712
28928,Bortezomib,SF268,-4.716316
28929,Bortezomib,KM12,-5.616556
28930,Bortezomib,OVCAR-4,-4.361077
28931,Bortezomib,OVCAR-8,-4.916819
28932,Bortezomib,BxPC-3,-4.406433
28933,Bortezomib,BHT-101,-5.417678
28934,Bortezomib,Becker,-3.582454
28935,Bortezomib,BE-13,-6.951515
28936,Bortezomib,ARH-77,-5.942439
28937,Bortezomib,AGS,-5.612437
28938,Bortezomib,A2058,-5.73058
28939,Bortezomib,A375,-5.362124
28940,Bortezomib,A253,-5.097225
28941,Bortezomib,8305C,-5.461582
28942,Bortezomib,647-V,-5.464496
28943,Bortezomib,639-V,-5.217017
28944,Bortezomib,697,-5.431999
28945,Bortezomib,A2780,-5.193107
28946,Bortezomib,COR-L105,-4.476607
28947,Bortezomib,COR-L88,-2.12758
28948,Bortezomib,COLO-792,-5.939248
28949,Bortezomib,COLO-680N,-0.941181
28950,Bortezomib,COLO-679,-5.397442
28951,Bortezomib,CHP-212,-5.222557
28952,Bortezomib,CFPAC-1,-5.264025
28953,Bortezomib,Ca-Ski,-5.698855
28954,Bortezomib,CAL-72,-5.370169
28955,Bortezomib,CAL-62,-4.745102
28956,Bortezomib,C32,-4.729522
28957,Bortezomib,Daudi,-5.229645
28958,Bortezomib,DB,-6.662151
28959,Bortezomib,Daoy,-5.323257
28960,Bortezomib,D-283MED,-5.884914
28961,Bortezomib,DBTRG-05MG,-3.26543
28962,Bortezomib,DEL,-6.658972
28963,Bortezomib,Detroit562,-5.279613
28964,Bortezomib,DG-75,-5.51716
28965,Bortezomib,DK-MG,-5.482351
28966,Bortezomib,DoTc2-4510,-6.152392
28967,Bortezomib,EB2,-5.459828
28968,Bortezomib,EB-3,-5.700233
28969,Bortezomib,ECC10,-5.516042
28970,Bortezomib,EGI-1,-4.242865
28971,Bortezomib,EM-2,-5.457457
28972,Bortezomib,EoL-1-cell,-5.363156
28973,Bortezomib,ETK-1,-4.898685
28974,Bortezomib,FADU,-4.580015
28975,Bortezomib,FTC-133,-5.070872
28976,Bortezomib,G-361,-6.082525
28977,Bortezomib,GAMG,-5.530464
28978,Bortezomib,GCIY,-4.901581
28979,Bortezomib,GDM-1,-5.901099
28980,Bortezomib,GI-1,-5.375345
28981,Bortezomib,GI-ME-N,-4.473115
28982,Bortezomib,GOTO,-4.084122
28983,Bortezomib,GR-ST,-5.263651
28984,Bortezomib,GCT,-3.34087
28985,Bortezomib,ESS-1,-5.232429
28986,Bortezomib,H4,-5.011419
28987,Bortezomib,H9,-5.935564
28988,Bortezomib,HC-1,-5.149198
28989,Bortezomib,HD-MY-Z,-1.808105
28990,Bortezomib,HEC-1,-4.826399
28991,Bortezomib,HGC-27,-5.505534
28992,Bortezomib,HH,-3.992895
28993,Bortezomib,HLE,-5.25728
28994,Bortezomib,HMV-II,-4.958759
28995,Bortezomib,HOS,-5.363841
28996,Bortezomib,HSC-3,-4.581726
28997,Bortezomib,HSC-4,-4.068673
28998,Bortezomib,HT-1080,-5.445438
28999,Bortezomib,HT-1197,-4.479964
29000,Bortezomib,HT-1376,-3.995027
29001,Bortezomib,HT-144,-5.320934
29002,Bortezomib,HT-3,-3.16606
29003,Bortezomib,HuCCT1,-4.916732
29004,Bortezomib,HuH-7,-3.024839
29005,Bortezomib,HuO9,-4.96468
29006,Bortezomib,IGR-1,-5.646848
29007,Bortezomib,IMR-5,-5.628931
29008,Bortezomib,IST-MEL1,-5.457323
29009,Bortezomib,IST-MES1,-3.175886
29010,Bortezomib,JiyoyeP-2003,-5.674393
29011,Bortezomib,JVM-2,-6.082181
29012,Bortezomib,JVM-3,-5.771723
29013,Bortezomib,KALS-1,-4.495601
29014,Bortezomib,KARPAS-45,-5.313659
29015,Bortezomib,KARPAS-299,-5.545631
29016,Bortezomib,KARPAS-422,-5.524732
29017,Bortezomib,KATOIII,-3.686908
29018,Bortezomib,KE-37,-6.383925
29019,Bortezomib,KG-1,-5.418685
29020,Bortezomib,KINGS-1,-4.627425
29021,Bortezomib,KMOE-2,-5.769391
29022,Bortezomib,KMS-12-BM,-5.728047
29023,Bortezomib,HuP-T3,-5.160643
29024,Bortezomib,HuP-T4,-4.53215
29025,Bortezomib,HT55,-4.076752
29026,Bortezomib,H-EMC-SS,-3.971663
29027,Bortezomib,GP5d,-4.897605
29028,Bortezomib,DMS-53,-3.461832
29029,Bortezomib,G-402,-5.388305
29030,Bortezomib,G-401,-5.405762
29031,Bortezomib,KY821,-5.650802
29032,Bortezomib,KU812,-5.428226
29033,Bortezomib,KU-19-19,-4.831507
29034,Bortezomib,KS-1,-4.618638
29035,Bortezomib,KP-N-YN,-4.350862
29036,Bortezomib,KYSE-150,-5.584937
29037,Bortezomib,KYSE-180,-5.190546
29038,Bortezomib,KYSE-270,-5.139836
29039,Bortezomib,KYSE-450,-5.067309
29040,Bortezomib,L-428,-5.322873
29041,Bortezomib,L-540,-5.649801
29042,Bortezomib,LAMA-84,-5.552783
29043,Bortezomib,LC4-1,-5.600002
29044,Bortezomib,LNCaP-Clone-FGC,-4.894041
29045,Bortezomib,LOUCY,-6.321226
29046,Bortezomib,LoVo,-4.308116
29047,Bortezomib,LS-123,-4.027393
29048,Bortezomib,LS-411N,-4.197635
29049,Bortezomib,LU-99A,-1.267196
29050,Bortezomib,MEL-JUSO,-3.948822
29051,Bortezomib,MEG-01,-5.391814
29052,Bortezomib,MES-SA,-5.570657
29053,Bortezomib,Mewo,-4.6226
29054,Bortezomib,MFE-280,-4.517083
29055,Bortezomib,MFE-296,-3.334001
29056,Bortezomib,MG-63,-5.859635
29057,Bortezomib,MHH-CALL-2,-5.764063
29058,Bortezomib,MHH-PREB-1,-4.660499
29059,Bortezomib,MKN1,-5.067725
29060,Bortezomib,MKN28,-4.182758
29061,Bortezomib,ML-2,-6.008251
29062,Bortezomib,MLMA,-5.507037
29063,Bortezomib,MN-60,-4.621454
29064,Bortezomib,MOG-G-CCM,-5.79611
29065,Bortezomib,MOG-G-UVW,-5.430399
29066,Bortezomib,MOLT-13,-5.603548
29067,Bortezomib,MOLT-16,-5.959235
29068,Bortezomib,MONO-MAC-6,-5.704558
29069,Bortezomib,Mo-T,-5.252585
29070,Bortezomib,MPP-89,-4.136641
29071,Bortezomib,MSTO-211H,-3.826335
29072,Bortezomib,MV-4-11,-5.691756
29073,Bortezomib,NALM-6,-5.381573
29074,Bortezomib,NAMALWA,-5.666658
29075,Bortezomib,NB69,-5.524495
29076,Bortezomib,NCCIT,-5.349403
29077,Bortezomib,NCI-H520,-4.489388
29078,Bortezomib,SNU-1,-3.988132
29079,Bortezomib,SNU-5,-4.879777
29080,Bortezomib,SNU-16,-5.704411
29081,Bortezomib,NH-12,-4.008349
29082,Bortezomib,NKM-1,-4.881682
29083,Bortezomib,NOMO-1,-4.211025
29084,Bortezomib,NTERA-2-cl-D1,-5.333236
29085,Bortezomib,NUGC-3,-4.49635
29086,Bortezomib,NCI-H747,-4.721905
29087,Bortezomib,NCI-H716,-4.887471
29088,Bortezomib,NCI-H596,-4.437528
29089,Bortezomib,NCI-H441,-0.171596
29090,Bortezomib,NCI-N87,-3.784388
29091,Bortezomib,NCI-H2452,-4.540258
29092,Bortezomib,NCI-H1793,-0.435178
29093,Bortezomib,NCI-H358,-4.262825
29094,Bortezomib,NCI-H1155,-4.685958
29095,Bortezomib,NCI-H28,-2.03419
29096,Bortezomib,NCI-H1581,-4.402655
29097,Bortezomib,NCI-H1573,-3.00754
29098,Bortezomib,NCI-H1666,-3.276909
29099,Bortezomib,NCI-H1703,-5.464733
29100,Bortezomib,NCI-H1755,-5.404172
29101,Bortezomib,NCI-H1993,-3.858513
29102,Bortezomib,NCI-H524,-4.92313
29103,Bortezomib,ONS-76,-5.154949
29104,Bortezomib,OPM-2,-5.63685
29105,Bortezomib,OS-RC-2,-4.281814
29106,Bortezomib,P12-ICHIKAWA,-6.247168
29107,Bortezomib,P30-OHK,-4.648299
29108,Bortezomib,P31-FUJ,-4.436992
29109,Bortezomib,PA-1,-5.066118
29110,Bortezomib,OC-314,-5.309075
29111,Bortezomib,PF-382,-5.906445
29112,Bortezomib,Raji,-5.481587
29113,Bortezomib,RCM-1,-3.137779
29114,Bortezomib,RD,-4.048717
29115,Bortezomib,REH,-4.462024
29116,Bortezomib,RF-48,-4.126295
29117,Bortezomib,RKO,-5.437919
29118,Bortezomib,RMG-I,-4.536933
29119,Bortezomib,RPMI-6666,-5.589155
29120,Bortezomib,RPMI-8402,-5.577293
29121,Bortezomib,RS4-11,-6.440334
29122,Bortezomib,RT-112,-5.50176
29123,Bortezomib,Saos-2,-1.30177
29124,Bortezomib,SAS,-5.632931
29125,Bortezomib,SCC-9,-4.290168
29126,Bortezomib,SH-4,-5.746137
29127,Bortezomib,SJRH30,-3.881971
29128,Bortezomib,SJSA-1,-4.982809
29129,Bortezomib,SK-CO-1,-5.471662
29130,Bortezomib,SK-HEP-1,-4.776501
29131,Bortezomib,SK-LMS-1,-4.21293
29132,Bortezomib,SK-LU-1,-3.271776
29133,Bortezomib,SK-MEL-1,-1.487846
29134,Bortezomib,SK-MEL-24,-2.36251
29135,Bortezomib,SK-MES-1,-2.621076
29136,Bortezomib,SK-MG-1,-5.795672
29137,Bortezomib,SK-PN-DW,-5.076066
29138,Bortezomib,SK-UT-1,-5.005085
29139,Bortezomib,SNG-M,-5.133799
29140,Bortezomib,SNU-387,-4.567428
29141,Bortezomib,SNU-423,-4.593509
29142,Bortezomib,SNU-449,-3.693908
29143,Bortezomib,SNU-C2B,-4.55456
29144,Bortezomib,SUP-T1,-4.081763
29145,Bortezomib,SW13,-5.427153
29146,Bortezomib,SW1088,-5.787138
29147,Bortezomib,SW1116,-3.560578
29148,Bortezomib,SW1417,-3.0588
29149,Bortezomib,SW1463,-4.559057
29150,Bortezomib,SW1710,-5.561868
29151,Bortezomib,SW1783,-5.497452
29152,Bortezomib,SW48,-4.188628
29153,Bortezomib,SW626,-4.790837
29154,Bortezomib,SW684,-3.65448
29155,Bortezomib,SW837,-4.480364
29156,Bortezomib,SW872,-5.905635
29157,Bortezomib,SW948,-4.867944
29158,Bortezomib,SW982,-4.993136
29159,Bortezomib,T84,-4.035005
29160,Bortezomib,TGBC1TKB,-4.573152
29161,Bortezomib,TGBC11TKB,-5.128843
29162,Bortezomib,TUR,-4.796827
29163,Bortezomib,TYK-nu,-5.290998
29164,Bortezomib,U-2-OS,-3.946102
29165,Bortezomib,U-698-M,-6.447163
29166,Bortezomib,UMC-11,-3.98989
29167,Bortezomib,VM-CUB-1,-4.99239
29168,Bortezomib,VMRC-RCZ,-4.47134
29169,Bortezomib,WM-115,-4.566788
29170,Bortezomib,WSU-NHL,-6.215018
29171,Bortezomib,YAPC,-4.125804
29172,Bortezomib,YH-13,-5.075643
29173,Bortezomib,RCC10RGB,-4.210185
29174,Bortezomib,KURAMOCHI,-3.509312
29175,Bortezomib,KM-H2,-5.485001
29176,Bortezomib,HuO-3N1,-3.566044
29177,Bortezomib,OE19,-4.996344
29178,Bortezomib,Ramos-2G6-4C10,-4.532955
29179,Bortezomib,PSN1,-4.850811
29180,Bortezomib,OAW-42,-3.382705
29181,Bortezomib,OE33,-4.772844
29182,Bortezomib,CW-2,-4.147215
29183,Bortezomib,CGTH-W-1,-4.174277
29184,Bortezomib,COLO-320-HSR,-5.05565
29185,Bortezomib,ATN-1,-5.852727
29186,Bortezomib,CESS,-5.359337
29187,Bortezomib,COLO-678,-1.555091
29188,Bortezomib,COLO-684,-3.748861
29189,Bortezomib,COLO-668,-3.07119
29190,Bortezomib,LN-405,-4.074758
29191,Bortezomib,TGBC24TKB,-2.214022
29192,Bortezomib,BFTC-909,-5.282821
29193,Bortezomib,C2BBe1,-4.766773
29194,Bortezomib,AsPC-1,1.261405
29195,Bortezomib,CA46,-5.100471
29196,Bortezomib,BALL-1,-5.568641
29197,Bortezomib,BL-41,-5.784737
29198,Bortezomib,BV-173,-5.95335
29199,Bortezomib,IA-LM,-3.314227
29200,Bortezomib,TGW,-4.695654
29201,Bortezomib,AN3-CA,-4.427472
29202,Bortezomib,A204,-4.843719
29203,Bortezomib,NY,-3.689308
29204,Bortezomib,C3A,-3.298195
29205,Bortezomib,CHL-1,-4.894611
29206,Bortezomib,NCI-H1651,-2.761933
29207,Bortezomib,RPMI-7951,-5.451146
29208,Bortezomib,SCC-4,-4.341864
29209,Bortezomib,SNU-C1,-3.7542
29210,Bortezomib,ST486,-5.525344
29211,Bortezomib,SW1990,-5.358922
29212,Bortezomib,SCC-15,-4.773201
29213,Bortezomib,CAPAN-2,-2.723757
29214,Bortezomib,CAL-27,-5.856592
29215,Bortezomib,BC-1,-5.559761
29216,Bortezomib,A704,-6.6717
29217,Bortezomib,A101D,-6.875025
29218,Bortezomib,769-P,-4.671174
29219,Bortezomib,23132-87,-5.354256
29220,Bortezomib,BFTC-905,-5.782465
29221,Bortezomib,SCC-3,-5.848049
29222,Bortezomib,GAK,-5.541057
29223,Bortezomib,AM-38,-5.081569
29224,Bortezomib,A4-Fuk,-5.65751
29225,Bortezomib,A3-KAW,-6.447401
29226,Bortezomib,DOK,-3.999293
29227,Bortezomib,COR-L279,-3.961014
29228,Bortezomib,CHP-134,-5.672959
29229,Bortezomib,NEC8,-5.560555
29230,Bortezomib,CAS-1,-4.341712
29231,Bortezomib,ALL-PO,-5.045939
29232,Bortezomib,OCI-AML2,-5.486549
29233,Bortezomib,CML-T1,-5.821389
29234,Bortezomib,CAL-54,-4.905991
29235,Bortezomib,EFO-21,-2.747355
29236,Bortezomib,LS-1034,-2.989218
29237,Bortezomib,22RV1,-4.736394
29238,Bortezomib,8505C,-5.169452
29239,Bortezomib,B-CPAP,-5.129027
29240,Bortezomib,BPH-1,-4.495733
29241,Bortezomib,CAL-39,-4.88275
29242,Bortezomib,CaR-1,-5.200382
29243,Bortezomib,HDLM-2,-5.304421
29244,Bortezomib,HO-1-N-1,-5.262308
29245,Bortezomib,HTC-C3,-6.107806
29246,Bortezomib,KGN,-4.741349
29247,Bortezomib,KLE,-4.71047
29248,Bortezomib,K5,-4.686404
29249,Bortezomib,L-363,-4.899606
29250,Bortezomib,NCI-H1975,-5.923398
29251,Bortezomib,MKN7,-4.643559
29252,Bortezomib,MKN45,-4.74024
29253,Bortezomib,NCI-H810,-4.335719
29254,Bortezomib,MFH-ino,-4.810699
29255,Bortezomib,NOS-1,-3.951286
29256,Bortezomib,PANC-03-27,-2.786929
29257,Bortezomib,PANC-08-13,-4.730806
29258,Bortezomib,PANC-10-05,-4.238928
29259,Bortezomib,RL95-2,-4.263382
29260,Bortezomib,RO82-W-1,-1.929136
29261,Bortezomib,SiHa,-4.025792
29262,Bortezomib,SKG-IIIa,-3.756391
29263,Bortezomib,TT,-4.980588
29264,Bortezomib,TE-9,-5.370078
29265,Bortezomib,TE-6,-3.173987
29266,Bortezomib,TC-YIK,-4.900358
29267,Bortezomib,YT,-5.483383
29268,Bortezomib,OAW-28,-5.294866
29269,Bortezomib,LCLC-97TM1,-4.802895
29270,Bortezomib,D-263MG,-5.772232
29271,Bortezomib,D-392MG,-5.31527
29272,Bortezomib,Caov-4,-5.50532
29273,Bortezomib,M059J,-5.529857
29274,Bortezomib,HAL-01,-4.969174
29275,Bortezomib,ES8,-5.268974
29276,Bortezomib,ES4,-4.297433
29277,Bortezomib,ES6,-6.294263
29278,Bortezomib,ES1,-4.998241
29279,Bortezomib,EW-7,-4.907882
29280,Bortezomib,EW-3,-4.579861
29281,Bortezomib,EW-1,-5.273114
29282,Bortezomib,EW-18,-4.792294
29283,Bortezomib,EW-16,-3.994866
29284,Bortezomib,EW-13,-2.952811
29285,Bortezomib,EW-22,-5.233917
29286,Bortezomib,EW-24,-4.61754
29287,Bortezomib,NB10,-3.972248
29288,Bortezomib,NB12,-4.198434
29289,Bortezomib,NB7,-4.410218
29290,Bortezomib,NB13,-5.808994
29291,Bortezomib,NB14,-5.505858
29292,Bortezomib,NB1,-4.788736
29293,Bortezomib,RH-1,-5.830709
29294,Bortezomib,Jurkat,-5.445118
29295,Bortezomib,LS-180,-3.780246
29296,Bortezomib,BICR22,-4.466707
29297,Bortezomib,BICR78,-4.327306
29298,Bortezomib,CCK-81,-5.661683
29299,Bortezomib,CL-40,-5.229272
29300,Bortezomib,EN,-4.503612
29301,Bortezomib,ES-2,-4.933839
29302,Bortezomib,FU-OV-1,-3.171218
29303,Bortezomib,NCI-H2591,-3.993224
29304,Bortezomib,NCI-H2595,-0.988806
29305,Bortezomib,NCI-H2731,-5.259322
29306,Bortezomib,NCI-H3118,-4.866415
29307,Bortezomib,NCI-H513,-4.308736
29308,Bortezomib,HARA,-5.419484
29309,Bortezomib,HCC-15,-4.618058
29310,Bortezomib,HCC-44,-4.441558
29311,Bortezomib,HCC-827,-4.759751
29312,Bortezomib,Hs-633T,-5.386476
29313,Bortezomib,Hs-746T,-5.755949
29314,Bortezomib,IGR-37,-4.998652
29315,Bortezomib,IHH-4,-4.510646
29316,Bortezomib,IM-95,-4.328432
29317,Bortezomib,JHH-2,-4.948047
29318,Bortezomib,JHH-4,-4.622793
29319,Bortezomib,JHH-6,-1.355914
29320,Bortezomib,JHH-7,-3.836503
29321,Bortezomib,JHU-022,-4.784125
29322,Bortezomib,KYM-1,-4.800694
29323,Bortezomib,KYSE-220,-5.087482
29324,Bortezomib,LN-18,-5.676238
29325,Bortezomib,LN-229,-5.233835
29326,Bortezomib,MDST8,-5.459157
29327,Bortezomib,MFE-319,-5.817204
29328,Bortezomib,MS751,-3.645938
29329,Bortezomib,NB(TU)1-10,-4.874569
29330,Bortezomib,NCI-H1869,-6.095892
29331,Bortezomib,NCI-H1915,-4.843221
29332,Bortezomib,NCI-H1944,-2.11191
29333,Bortezomib,NCI-H196,-3.120919
29334,Bortezomib,NCI-H2023,-3.058697
29335,Bortezomib,NCI-H211,-2.822026
29336,Bortezomib,NCI-H3122,-3.040203
29337,Bortezomib,NCI-H841,-3.952722
29338,Bortezomib,NCI-H847,-5.514513
29339,Bortezomib,OSC-20,-5.294806
29340,Bortezomib,OV-90,-4.573595
29341,Bortezomib,OVISE,-4.991592
29342,Bortezomib,OVKATE,-2.126237
29343,Bortezomib,OVMIU,-3.77389
29344,Bortezomib,PA-TU-8988T,-5.494785
29345,Bortezomib,PC-3_[JPC-3],-4.660938
29346,Bortezomib,PL18,-3.996084
29347,Bortezomib,RERF-GC-1B,-4.856973
29348,Bortezomib,RH-41,-5.014284
29349,Bortezomib,SISO,-5.077738
29350,Bortezomib,SKN,-4.722199
29351,Bortezomib,SNU-182,-4.166573
29352,Bortezomib,SNU-398,-4.355513
29353,Bortezomib,SU8686,-2.972479
29354,Bortezomib,SUIT-2,-3.41632
29355,Bortezomib,TC-71,-4.61996
29356,Bortezomib,TOV-21G,-5.869477
29357,Bortezomib,TT2609-C02,-2.266775
29358,Bortezomib,WM278,-5.204245
29359,Bortezomib,SUP-B15,-5.848493
29360,Bortezomib,OCI-AML3,-5.484351
29361,Bortezomib,ASH-3,-5.481234
29362,Bortezomib,BICR10,-4.532073
29363,Bortezomib,CAL-29,-5.095243
29364,Bortezomib,CAL-78,-5.583566
29365,Bortezomib,CL-11,-5.000795
29366,Bortezomib,CS1,-5.840512
29367,Bortezomib,DAN-G,-5.497033
29368,Bortezomib,FU97,-4.325226
29369,Bortezomib,G-292-Clone-A141B1,-4.474079
29370,Bortezomib,NCI-H2369,-4.70144
29371,Bortezomib,NCI-H2373,-5.03093
29372,Bortezomib,NCI-H2461,-3.446455
29373,Bortezomib,NCI-H2722,-4.047764
29374,Bortezomib,NCI-H2795,-5.259017
29375,Bortezomib,NCI-H2818,-5.310111
29376,Bortezomib,HCC-78,-5.294306
29377,Bortezomib,ALL-SIL,-5.599918
29378,Bortezomib,AMO-1,-7.125837
29379,Bortezomib,DND-41,-5.789101
29380,Bortezomib,EJM,-5.248902
29381,Bortezomib,HeLa,-3.923665
29382,Bortezomib,HPAC,-4.961472
29383,Bortezomib,Hs-766T,-3.721385
29384,Bortezomib,huH-1,-3.442764
29385,Bortezomib,JHH-1,-5.583929
29386,Bortezomib,KMRC-1,-5.410857
29387,Bortezomib,KMRC-20,-5.201101
29388,Bortezomib,KP-1N,-5.25749
29389,Bortezomib,KP-2,-4.384126
29390,Bortezomib,KP-3,-4.476533
29391,Bortezomib,KYSE-50,-4.446242
29392,Bortezomib,LC-1-sq,-4.767429
29393,Bortezomib,LOU-NH91,-5.946909
29394,Bortezomib,NCI-H1435,-1.092776
29395,Bortezomib,NCI-H1568,-2.169605
29396,Bortezomib,NCI-H1688,-3.794212
29397,Bortezomib,NCI-H1781,-4.694782
29398,Bortezomib,NUGC-4,-3.625223
29399,Bortezomib,OCUM-1,-1.695906
29400,Bortezomib,OE21,-4.928284
29401,Bortezomib,OVTOKO,-4.192162
29402,Bortezomib,PANC-02-03,-4.622868
29403,Bortezomib,PANC-04-03,-1.671729
29404,Bortezomib,PA-TU-8902,-4.476063
29405,Bortezomib,PCI-30,-4.385553
29406,Bortezomib,PL4,-4.326664
29407,Bortezomib,RERF-LC-KJ,-3.744056
29408,Bortezomib,RERF-LC-Sq1,-4.535181
29409,Bortezomib,RKN,-2.462992
29410,Bortezomib,SAT,-3.306381
29411,Bortezomib,SCC90,-4.078412
29412,Bortezomib,SKN-3,-5.249195
29413,Bortezomib,SW1271,-3.672068
29414,Bortezomib,T-T,-5.592185
29415,Bortezomib,TOV-112D,-3.843714
29416,Bortezomib,VCaP,-3.881322
29417,Bortezomib,WM1552C,-4.193611
29418,Bortezomib,WM35,-5.780422
29419,Bortezomib,WM793B,-5.596285
29420,Bortezomib,GA-10,-5.939919
29421,Bortezomib,GRANTA-519,-5.893736
29422,Bortezomib,CHSA8926,-5.129625
29423,Bortezomib,COR-L32,-4.360764
29424,Bortezomib,Hs-445,-5.371575
29425,Bortezomib,JJN-3,-5.922118
29426,Bortezomib,JSC-1,-6.079061
29427,Bortezomib,KARPAS-1106P,-5.704951
29428,Bortezomib,KARPAS-231,-4.483034
29429,Bortezomib,KARPAS-620,-5.138476
29430,Bortezomib,KCL-22,-5.611906
29431,Bortezomib,KOPN-8,-5.760011
29432,Bortezomib,L-1236,-5.554944
29433,Bortezomib,ME-1,-5.487768
29434,Bortezomib,MOLM-13,-5.988596
29435,Bortezomib,MOLP-8,-4.674215
29436,Bortezomib,NCI-H1341,-4.123561
29437,Bortezomib,NCI-H1876,-3.70896
29438,Bortezomib,NCI-H2066,-0.200357
29439,Bortezomib,OCI-M1,-7.04285
29440,Bortezomib,P32-ISH,-5.314921
29441,Bortezomib,PWR-1E,-5.550763
29442,Bortezomib,RC-K8,-5.228323
29443,Bortezomib,SLVL,-5.242804
29444,Bortezomib,SU-DHL-10,-5.757364
29445,Bortezomib,SU-DHL-5,-6.281619
29446,Bortezomib,SU-DHL-6,-6.091432
29447,Bortezomib,SU-DHL-8,-5.183212
29448,Bortezomib,SUP-HD1,-5.771196
29449,Bortezomib,SUP-M2,-5.767375
29450,Bortezomib,TK,-4.742364
29451,Bortezomib,VAL,-5.580189
29452,Bortezomib,WIL2-NS,-5.430382
29453,Bortezomib,WSU-DLCL2,-5.928722
29454,Bortezomib,DOV13,-4.357693
29455,Bortezomib,Hey,-3.933187
29456,Bortezomib,OV-56,-4.218627
29457,Bortezomib,OVCA420,-4.68134
29458,Bortezomib,PEO1,-4.114248
29459,Bortezomib,FLO-1,-4.395715
29460,Bortezomib,OACp4C,-4.917707
29461,Bortezomib,OACM5-1,-5.315093
29462,Bortezomib,SK-GT-2,-4.643044
29463,Bortezomib,SK-GT-4,-3.779009
29464,Bortezomib,ESO26,-3.935607
29465,Bortezomib,ESO51,-4.795962
29466,Bortezomib,KYAE-1,-5.009773
29467,Bortezomib,EMC-BAC-2,-4.838637
29468,Bortezomib,TE-4,-4.840671
29469,Bortezomib,RCC-JW,-4.242073
29470,Bortezomib,MM1S,-5.811455
29471,Bortezomib,SNU-175,-4.214042
29472,Bortezomib,SNU-407,-5.297462
29473,Bortezomib,SNU-61,-3.106674
29474,Bortezomib,SNU-C5,-5.049493
29475,GSK269962A,HCC1954,2.752556
29476,GSK269962A,HCC1143,4.934319
29477,GSK269962A,HCC1187,3.997358
29478,GSK269962A,HCC1395,2.210775
29479,GSK269962A,HCC1599,2.958653
29480,GSK269962A,HCC1937,3.781019
29481,GSK269962A,HCC2157,3.446511
29482,GSK269962A,HCC2218,1.826847
29483,GSK269962A,HCC38,4.315106
29484,GSK269962A,T47D,3.802839
29485,GSK269962A,MCF7,2.681575
29486,GSK269962A,BT-549,1.020171
29487,GSK269962A,Hs-578-T,2.388199
29488,GSK269962A,MDA-MB-231,3.24844
29489,GSK269962A,BT-20,2.603172
29490,GSK269962A,COLO-824,2.263161
29491,GSK269962A,CAL-120,4.834843
29492,GSK269962A,DU-4475,2.254741
29493,GSK269962A,EFM-19,3.101679
29494,GSK269962A,EVSA-T,2.055376
29495,GSK269962A,HCC1419,3.07072
29496,GSK269962A,HCC1569,2.522375
29497,GSK269962A,HCC1806,3.814502
29498,GSK269962A,HCC70,2.454517
29499,GSK269962A,MDA-MB-361,3.026453
29500,GSK269962A,MDA-MB-453,1.481421
29501,GSK269962A,MDA-MB-468,1.796122
29502,GSK269962A,MRK-nu-1,-0.690808
29503,GSK269962A,OCUB-M,1.279581
29504,GSK269962A,UACC-893,2.535916
29505,GSK269962A,ZR-75-30,2.914644
29506,GSK269962A,AU565,3.680038
29507,GSK269962A,CAL-85-1,3.537977
29508,GSK269962A,CAL-51,2.696711
29509,GSK269962A,MFM-223,4.717588
29510,GSK269962A,CAL-148,1.542769
29511,GSK269962A,MDA-MB-415,2.494402
29512,GSK269962A,MDA-MB-157,3.327796
29513,GSK269962A,BT-474,2.515137
29514,GSK269962A,CAMA-1,2.500518
29515,GSK269962A,BT-483,4.572195
29516,GSK269962A,MDA-MB-436,5.916894
29517,GSK269962A,EFM-192A,3.693036
29518,GSK269962A,HCC1428,5.563258
29519,GSK269962A,HDQ-P1,3.459528
29520,GSK269962A,JIMT-1,2.86458
29521,GSK269962A,HCC1500,2.505265
29522,GSK269962A,MDA-MB-330,3.31715
29523,SB505124,HCT-116,2.449411
29524,SB505124,HCT-15,3.929555
29525,SB505124,HT-29,1.1894
29526,SB505124,COLO-205,0.59314
29527,SB505124,SW620,2.374827
29528,SB505124,HCC2998,3.024593
29529,SB505124,KM12,2.824928
29530,SB505124,HT55,0.245617
29531,SB505124,HT-115,3.541046
29532,SB505124,GP5d,3.098071
29533,SB505124,LoVo,2.611513
29534,SB505124,LS-123,0.635653
29535,SB505124,LS-411N,2.795959
29536,SB505124,LS-513,1.308141
29537,SB505124,NCI-H747,1.555582
29538,SB505124,NCI-H716,1.747879
